date,price_xaf_per_kg,region,crop,year,month,week
2016-01-01,665.0,North West,groundnut,2016,1,53
2016-01-01,697.0,South West,groundnut,2016,1,53
2016-01-01,649.0,West,groundnut,2016,1,53
2016-01-01,696.0,Adamawa,groundnut,2016,1,53
2016-01-01,711.0,Far North,groundnut,2016,1,53
2016-01-01,694.0,Centre,groundnut,2016,1,53
2016-01-01,674.0,East,groundnut,2016,1,53
2016-01-01,636.0,North,groundnut,2016,1,53
2016-01-01,697.0,South,groundnut,2016,1,53
2016-01-01,745.0,Littoral,groundnut,2016,1,53
2016-01-08,611.0,North West,groundnut,2016,1,1
2016-01-08,634.0,South West,groundnut,2016,1,1
2016-01-08,632.0,West,groundnut,2016,1,1
2016-01-08,782.0,Adamawa,groundnut,2016,1,1
2016-01-08,733.0,Far North,groundnut,2016,1,1
2016-01-08,787.0,Centre,groundnut,2016,1,1
2016-01-08,718.0,East,groundnut,2016,1,1
2016-01-08,696.0,North,groundnut,2016,1,1
2016-01-08,757.0,South,groundnut,2016,1,1
2016-01-08,639.0,Littoral,groundnut,2016,1,1
2016-01-15,673.0,North West,groundnut,2016,1,2
2016-01-15,686.0,South West,groundnut,2016,1,2
2016-01-15,631.0,West,groundnut,2016,1,2
2016-01-15,654.0,Adamawa,groundnut,2016,1,2
2016-01-15,680.0,Far North,groundnut,2016,1,2
2016-01-15,767.0,Centre,groundnut,2016,1,2
2016-01-15,651.0,East,groundnut,2016,1,2
2016-01-15,682.0,North,groundnut,2016,1,2
2016-01-15,629.0,South,groundnut,2016,1,2
2016-01-15,722.0,Littoral,groundnut,2016,1,2
2016-01-22,698.0,North West,groundnut,2016,1,3
2016-01-22,744.0,South West,groundnut,2016,1,3
2016-01-22,736.0,West,groundnut,2016,1,3
2016-01-22,640.0,Adamawa,groundnut,2016,1,3
2016-01-22,613.0,Far North,groundnut,2016,1,3
2016-01-22,616.0,Centre,groundnut,2016,1,3
2016-01-22,763.0,East,groundnut,2016,1,3
2016-01-22,710.0,North,groundnut,2016,1,3
2016-01-22,596.0,South,groundnut,2016,1,3
2016-01-22,613.0,Littoral,groundnut,2016,1,3
2016-01-29,729.0,North West,groundnut,2016,1,4
2016-01-29,688.0,South West,groundnut,2016,1,4
2016-01-29,695.0,West,groundnut,2016,1,4
2016-01-29,668.0,Adamawa,groundnut,2016,1,4
2016-01-29,631.0,Far North,groundnut,2016,1,4
2016-01-29,691.0,Centre,groundnut,2016,1,4
2016-01-29,714.0,East,groundnut,2016,1,4
2016-01-29,652.0,North,groundnut,2016,1,4
2016-01-29,676.0,South,groundnut,2016,1,4
2016-01-29,736.0,Littoral,groundnut,2016,1,4
2016-02-05,633.0,North West,groundnut,2016,2,5
2016-02-05,707.0,South West,groundnut,2016,2,5
2016-02-05,670.0,West,groundnut,2016,2,5
2016-02-05,736.0,Adamawa,groundnut,2016,2,5
2016-02-05,609.0,Far North,groundnut,2016,2,5
2016-02-05,730.0,Centre,groundnut,2016,2,5
2016-02-05,624.0,East,groundnut,2016,2,5
2016-02-05,617.0,North,groundnut,2016,2,5
2016-02-05,740.0,South,groundnut,2016,2,5
2016-02-05,724.0,Littoral,groundnut,2016,2,5
2016-02-12,723.0,North West,groundnut,2016,2,6
2016-02-12,757.0,South West,groundnut,2016,2,6
2016-02-12,684.0,West,groundnut,2016,2,6
2016-02-12,629.0,Adamawa,groundnut,2016,2,6
2016-02-12,666.0,Far North,groundnut,2016,2,6
2016-02-12,667.0,Centre,groundnut,2016,2,6
2016-02-12,686.0,East,groundnut,2016,2,6
2016-02-12,802.0,North,groundnut,2016,2,6
2016-02-12,776.0,South,groundnut,2016,2,6
2016-02-12,801.0,Littoral,groundnut,2016,2,6
2016-02-19,852.0,North West,groundnut,2016,2,7
2016-02-19,739.0,South West,groundnut,2016,2,7
2016-02-19,697.0,West,groundnut,2016,2,7
2016-02-19,764.0,Adamawa,groundnut,2016,2,7
2016-02-19,828.0,Far North,groundnut,2016,2,7
2016-02-19,745.0,Centre,groundnut,2016,2,7
2016-02-19,753.0,East,groundnut,2016,2,7
2016-02-19,679.0,North,groundnut,2016,2,7
2016-02-19,736.0,South,groundnut,2016,2,7
2016-02-19,729.0,Littoral,groundnut,2016,2,7
2016-02-26,682.0,North West,groundnut,2016,2,8
2016-02-26,869.0,South West,groundnut,2016,2,8
2016-02-26,671.0,West,groundnut,2016,2,8
2016-02-26,864.0,Adamawa,groundnut,2016,2,8
2016-02-26,782.0,Far North,groundnut,2016,2,8
2016-02-26,814.0,Centre,groundnut,2016,2,8
2016-02-26,708.0,East,groundnut,2016,2,8
2016-02-26,804.0,North,groundnut,2016,2,8
2016-02-26,851.0,South,groundnut,2016,2,8
2016-02-26,698.0,Littoral,groundnut,2016,2,8
2016-03-04,669.0,North West,groundnut,2016,3,9
2016-03-04,704.0,South West,groundnut,2016,3,9
2016-03-04,676.0,West,groundnut,2016,3,9
2016-03-04,666.0,Adamawa,groundnut,2016,3,9
2016-03-04,778.0,Far North,groundnut,2016,3,9
2016-03-04,687.0,Centre,groundnut,2016,3,9
2016-03-04,776.0,East,groundnut,2016,3,9
2016-03-04,815.0,North,groundnut,2016,3,9
2016-03-04,773.0,South,groundnut,2016,3,9
2016-03-04,668.0,Littoral,groundnut,2016,3,9
2016-03-11,661.0,North West,groundnut,2016,3,10
2016-03-11,656.0,South West,groundnut,2016,3,10
2016-03-11,768.0,West,groundnut,2016,3,10
2016-03-11,734.0,Adamawa,groundnut,2016,3,10
2016-03-11,622.0,Far North,groundnut,2016,3,10
2016-03-11,685.0,Centre,groundnut,2016,3,10
2016-03-11,656.0,East,groundnut,2016,3,10
2016-03-11,777.0,North,groundnut,2016,3,10
2016-03-11,777.0,South,groundnut,2016,3,10
2016-03-11,656.0,Littoral,groundnut,2016,3,10
2016-03-18,691.0,North West,groundnut,2016,3,11
2016-03-18,738.0,South West,groundnut,2016,3,11
2016-03-18,715.0,West,groundnut,2016,3,11
2016-03-18,664.0,Adamawa,groundnut,2016,3,11
2016-03-18,750.0,Far North,groundnut,2016,3,11
2016-03-18,688.0,Centre,groundnut,2016,3,11
2016-03-18,749.0,East,groundnut,2016,3,11
2016-03-18,697.0,North,groundnut,2016,3,11
2016-03-18,758.0,South,groundnut,2016,3,11
2016-03-18,751.0,Littoral,groundnut,2016,3,11
2016-03-25,744.0,North West,groundnut,2016,3,12
2016-03-25,675.0,South West,groundnut,2016,3,12
2016-03-25,689.0,West,groundnut,2016,3,12
2016-03-25,701.0,Adamawa,groundnut,2016,3,12
2016-03-25,665.0,Far North,groundnut,2016,3,12
2016-03-25,795.0,Centre,groundnut,2016,3,12
2016-03-25,726.0,East,groundnut,2016,3,12
2016-03-25,671.0,North,groundnut,2016,3,12
2016-03-25,816.0,South,groundnut,2016,3,12
2016-03-25,789.0,Littoral,groundnut,2016,3,12
2016-04-01,703.0,North West,groundnut,2016,4,13
2016-04-01,664.0,South West,groundnut,2016,4,13
2016-04-01,646.0,West,groundnut,2016,4,13
2016-04-01,704.0,Adamawa,groundnut,2016,4,13
2016-04-01,785.0,Far North,groundnut,2016,4,13
2016-04-01,653.0,Centre,groundnut,2016,4,13
2016-04-01,725.0,East,groundnut,2016,4,13
2016-04-01,799.0,North,groundnut,2016,4,13
2016-04-01,738.0,South,groundnut,2016,4,13
2016-04-01,700.0,Littoral,groundnut,2016,4,13
2016-04-08,714.0,North West,groundnut,2016,4,14
2016-04-08,766.0,South West,groundnut,2016,4,14
2016-04-08,700.0,West,groundnut,2016,4,14
2016-04-08,758.0,Adamawa,groundnut,2016,4,14
2016-04-08,781.0,Far North,groundnut,2016,4,14
2016-04-08,697.0,Centre,groundnut,2016,4,14
2016-04-08,717.0,East,groundnut,2016,4,14
2016-04-08,717.0,North,groundnut,2016,4,14
2016-04-08,749.0,South,groundnut,2016,4,14
2016-04-08,757.0,Littoral,groundnut,2016,4,14
2016-04-15,596.0,North West,groundnut,2016,4,15
2016-04-15,724.0,South West,groundnut,2016,4,15
2016-04-15,733.0,West,groundnut,2016,4,15
2016-04-15,718.0,Adamawa,groundnut,2016,4,15
2016-04-15,721.0,Far North,groundnut,2016,4,15
2016-04-15,599.0,Centre,groundnut,2016,4,15
2016-04-15,671.0,East,groundnut,2016,4,15
2016-04-15,740.0,North,groundnut,2016,4,15
2016-04-15,761.0,South,groundnut,2016,4,15
2016-04-15,633.0,Littoral,groundnut,2016,4,15
2016-04-22,731.0,North West,groundnut,2016,4,16
2016-04-22,707.0,South West,groundnut,2016,4,16
2016-04-22,598.0,West,groundnut,2016,4,16
2016-04-22,726.0,Adamawa,groundnut,2016,4,16
2016-04-22,735.0,Far North,groundnut,2016,4,16
2016-04-22,726.0,Centre,groundnut,2016,4,16
2016-04-22,734.0,East,groundnut,2016,4,16
2016-04-22,673.0,North,groundnut,2016,4,16
2016-04-22,775.0,South,groundnut,2016,4,16
2016-04-22,735.0,Littoral,groundnut,2016,4,16
2016-04-29,684.0,North West,groundnut,2016,4,17
2016-04-29,747.0,South West,groundnut,2016,4,17
2016-04-29,743.0,West,groundnut,2016,4,17
2016-04-29,726.0,Adamawa,groundnut,2016,4,17
2016-04-29,681.0,Far North,groundnut,2016,4,17
2016-04-29,675.0,Centre,groundnut,2016,4,17
2016-04-29,639.0,East,groundnut,2016,4,17
2016-04-29,626.0,North,groundnut,2016,4,17
2016-04-29,672.0,South,groundnut,2016,4,17
2016-04-29,684.0,Littoral,groundnut,2016,4,17
2016-05-06,640.0,North West,groundnut,2016,5,18
2016-05-06,635.0,South West,groundnut,2016,5,18
2016-05-06,619.0,West,groundnut,2016,5,18
2016-05-06,556.0,Adamawa,groundnut,2016,5,18
2016-05-06,694.0,Far North,groundnut,2016,5,18
2016-05-06,599.0,Centre,groundnut,2016,5,18
2016-05-06,654.0,East,groundnut,2016,5,18
